seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce 
ocean ocean ocean ocean ocean ocean ocean coast grassland grassland coast coast coast grassland coast coast coast grassland coast grassland grassland coast coast grassland hills forest forest trees trees trees trees forest trees grassland trees grassland trees grassland grassland trees trees trees grassland grassland grassland grassland grassland trees grassland grassland grassland grassland trees forest trees trees trees trees grassland trees grassland hills trees trees trees trees grassland grassland trees grassland grassland trees trees trees forest trees grassland grassland hills grassland grassland trees forest trees trees forest forest trees trees trees grassland grassland grassland grassland grassland trees trees grassland grassland hills forest trees trees trees trees grassland trees trees grassland trees grassland trees grassland grassland trees trees trees trees forest forest forest hills grassland grassland hills forest forest trees grassland grassland trees grassland hills forest forest hills trees forest trees trees grassland grassland grassland grassland grassland grassland trees trees forest trees forest forest hills grassland grassland grassland trees trees grassland hills trees trees forest trees grassland coast grassland grassland grassland coast ocean ocean coast grassland grassland coast grassland grassland coast ocean coast coast grassland grassland grassland grassland grassland coast grassland grassland grassland hills grassland coast coast ocean ocean ocean ocean ocean 

ocean ocean ocean ocean ocean ocean ocean ocean coast grassland coast ocean coast coast coast ocean coast coast ocean coast coast grassland grassland hills grassland trees forest forest forest trees trees trees grassland grassland trees grassland trees hills grassland grassland trees grassland grassland grassland grassland grassland grassland trees grassland trees trees trees forest trees grassland grassland trees trees trees forest hills trees forest forest hills grassland grassland trees trees hills hills forest forest trees trees hills grassland trees forest trees grassland hills trees grassland trees trees forest trees trees forest hills grassland trees grassland trees forest hills hills trees grassland trees forest forest forest forest trees trees trees grassland grassland grassland grassland grassland hills grassland trees forest trees forest trees trees grassland grassland grassland grassland trees forest forest trees trees grassland grassland grassland trees trees grassland grassland hills hills grassland coast grassland grassland grassland grassland grassland trees forest trees trees trees forest hills grassland grassland grassland grassland trees grassland grassland grassland grassland hills trees grassland coast coast coast coast coast ocean ocean ocean coast coast coast coast coast coast coast grassland grassland grassland trees grassland grassland grassland coast coast grassland trees grassland grassland coast ocean ocean ocean ocean ocean ocean 

ocean ocean ocean ocean ocean ocean ocean ocean ocean coast coast ocean ocean ocean ocean ocean ocean ocean ocean coast grassland grassland trees forest trees trees trees forest trees trees forest forest trees grassland trees grassland trees forest trees grassland grassland grassland trees trees trees trees hills forest trees hills forest trees trees trees grassland grassland grassland grassland trees forest hills grassland trees forest forest trees grassland hills forest forest forest trees forest trees trees forest trees trees trees trees trees forest trees trees grassland trees trees trees trees forest hills trees forest trees trees trees grassland grassland grassland trees trees forest deepWood forest deepWood forest forest trees grassland grassland trees trees trees forest trees trees trees trees forest hills hills grassland grassland grassland trees forest forest trees trees trees trees trees trees trees trees grassland grassland grassland grassland grassland coast coast grassland grassland grassland trees forest hills trees trees grassland trees trees grassland grassland grassland grassland trees trees trees trees grassland grassland grassland grassland coast coast ocean coast coast ocean ocean ocean ocean ocean ocean ocean coast coast grassland trees grassland grassland trees grassland grassland grassland coast grassland grassland grassland grassland coast coast ocean ocean ocean ocean ocean ocean 

ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean coast grassland trees trees trees trees grassland grassland hills grassland trees trees trees trees trees trees grassland trees forest forest trees grassland grassland trees forest forest trees trees forest trees hills forest trees trees trees trees trees trees grassland hills trees forest hills trees forest forest hills hills forest trees trees forest trees trees trees forest trees trees trees trees trees trees forest hills trees grassland grassland trees trees forest hills hills trees trees trees grassland grassland trees grassland grassland grassland trees trees forest trees forest forest forest trees trees trees forest forest forest forest forest trees grassland grassland trees grassland grassland grassland hills grassland trees trees trees grassland trees grassland grassland grassland grassland trees trees grassland grassland grassland trees grassland coast coast coast coast grassland trees trees grassland trees trees trees trees trees trees trees trees trees forest forest forest hills grassland grassland grassland grassland grassland grassland coast grassland coast ocean ocean ocean ocean ocean ocean coast coast grassland grassland trees grassland trees grassland trees grassland coast coast grassland grassland grassland grassland grassland coast coast ocean ocean ocean ocean ocean 

ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean coast coast coast grassland grassland grassland trees forest trees trees grassland grassland grassland trees trees forest forest trees grassland grassland trees trees trees trees grassland grassland trees forest forest trees trees hills grassland grassland hills grassland hills forest trees trees grassland hills forest forest forest hills hills trees trees grassland grassland trees forest trees trees trees trees trees trees trees forest trees forest trees forest trees grassland grassland grassland grassland trees grassland hills grassland trees trees trees trees trees trees trees grassland trees grassland trees forest forest trees trees trees trees grassland grassland trees trees forest trees trees trees trees hills grassland trees trees trees trees forest trees forest forest forest trees trees trees grassland grassland grassland grassland trees grassland trees grassland grassland grassland coast ocean ocean coast grassland grassland grassland trees forest forest forest trees trees forest forest forest forest trees trees trees grassland coast grassland grassland grassland grassland trees grassland grassland coast ocean ocean ocean ocean coast coast coast grassland grassland grassland grassland grassland grassland grassland grassland grassland grassland coast coast grassland coast grassland grassland grassland coast ocean ocean ocean ocean ocean 

ocean ocean ocean ocean ocean coast coast coast ocean ocean ocean ocean ocean ocean ocean ocean coast grassland grassland grassland grassland grassland grassland trees grassland trees grassland grassland grassland grassland trees trees trees grassland trees grassland trees forest trees trees trees trees forest trees trees grassland grassland grassland trees grassland grassland trees grassland trees grassland hills hills grassland trees forest trees grassland grassland grassland grassland trees trees grassland trees grassland trees grassland grassland hills forest forest forest forest trees trees trees grassland grassland grassland trees trees trees grassland trees trees grassland trees grassland grassland trees trees trees trees trees trees trees forest hills forest trees forest hills grassland trees forest forest hills forest forest forest trees forest hills trees grassland trees forest forest trees forest trees trees trees forest trees grassland grassland grassland grassland grassland coast grassland hills grassland coast coast ocean coast coast grassland grassland grassland grassland hills hills trees grassland trees forest forest forest trees trees grassland grassland coast coast coast coast coast coast grassland grassland grassland coast ocean ocean ocean coast coast grassland coast coast grassland trees grassland hills trees grassland grassland coast coast coast coast grassland coast coast grassland coast ocean ocean ocean ocean ocean ocean 

ocean ocean ocean ocean coast coast grassland grassland coast ocean ocean ocean ocean ocean ocean ocean coast coast grassland trees grassland grassland trees forest hills grassland trees trees trees grassland hills forest trees grassland grassland grassland trees trees forest forest forest trees trees trees hills grassland trees trees trees trees trees grassland grassland trees trees forest forest trees trees trees grassland grassland trees grassland trees forest trees grassland grassland trees trees hills grassland grassland hills forest trees trees grassland trees trees grassland trees trees hills grassland hills hills grassland trees grassland trees grassland trees trees grassland hills grassland grassland grassland trees forest forest forest trees trees forest hills hills forest hills hills forest trees trees trees trees grassland grassland trees forest forest trees trees trees trees grassland grassland trees trees grassland grassland grassland coast coast ocean coast grassland grassland coast ocean ocean coast grassland grassland grassland grassland grassland hills grassland grassland grassland trees trees trees trees forest trees grassland coast coast ocean ocean ocean ocean coast coast coast coast coast ocean ocean ocean coast grassland grassland coast coast coast grassland grassland grassland trees grassland grassland grassland coast ocean coast coast ocean coast grassland grassland coast coast coast ocean ocean ocean 

ocean ocean ocean coast grassland grassland grassland grassland coast ocean ocean ocean ocean ocean ocean ocean ocean coast coast grassland grassland grassland trees trees grassland trees hills grassland grassland trees grassland hills grassland trees trees grassland grassland grassland hills trees forest trees forest forest forest trees trees forest trees trees forest trees trees grassland grassland trees trees trees trees trees trees trees trees trees trees trees grassland trees grassland grassland trees forest trees trees forest forest forest trees grassland trees forest hills grassland trees forest trees forest hills grassland trees grassland trees trees trees trees trees forest trees grassland grassland grassland trees trees trees grassland grassland trees grassland grassland trees forest forest forest trees forest trees grassland grassland grassland grassland hills hills trees trees trees trees grassland grassland trees grassland grassland grassland coast ocean ocean ocean coast coast coast coast ocean ocean coast coast grassland grassland grassland grassland trees trees grassland grassland trees forest trees trees forest trees grassland grassland coast ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean coast grassland grassland coast grassland grassland grassland trees trees trees grassland grassland coast coast ocean ocean ocean ocean ocean coast grassland grassland grassland coast ocean ocean ocean 

ocean ocean ocean coast grassland grassland grassland grassland coast coast ocean ocean ocean ocean ocean ocean ocean ocean coast grassland grassland grassland grassland trees grassland trees forest trees grassland grassland trees grassland trees trees grassland grassland grassland grassland grassland grassland trees forest forest forest forest trees trees forest forest forest forest trees grassland grassland trees forest forest forest trees forest trees grassland grassland grassland grassland trees trees forest trees trees forest forest trees grassland trees trees trees trees grassland trees trees grassland trees forest trees trees forest hills grassland trees grassland trees trees grassland trees forest forest trees grassland trees trees grassland grassland grassland trees grassland trees trees trees forest forest trees trees grassland hills grassland grassland grassland grassland grassland grassland trees grassland trees forest trees trees grassland grassland grassland grassland grassland coast ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean coast grassland coast coast grassland grassland grassland grassland grassland trees forest trees trees forest forest hills grassland coast ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean coast coast grassland grassland grassland grassland grassland grassland grassland grassland grassland grassland grassland coast ocean ocean ocean ocean ocean coast coast grassland coast coast coast coast ocean 
